EmpID ,OrderNum,OrderDate,OrderType,Quantity, Price , Discount , Order Total 
900012180,1101204,10/12/2017,Retail,1, $250.00 , 0 , $250.00 
900012180,1101216,10/13/2017,Wholesale,3, $119.00 , $23.80 , $333.20 
900012180,1101294,10/23/2017,Retail,1, $12.00 , 0 , $12.00 
900012180,1101341,10/29/2017,Retail,1, $599.00 , 0 , $599.00 
900012180,1101427,11/10/2017,Wholesale,11, $13.99 , $2.80 , $151.09 
900012180,1101497,11/22/2017,Retail,1, $4.99 , 0 , $4.99 
900012180,1101537,11/29/2017,Retail,1, $34.99 , 0 , $34.99 
900012180,1101562,12/2/2017,Wholesale,12, $214.00 , $42.80 ," $2,525.20 "
900012180,1101591,12/4/2017,Retail,1, $34.99 , 0 , $34.99 
900012180,1101633,12/10/2017,Wholesale,59, $23.99 , $4.80 ," $1,410.61 "
900012180,1101673,12/16/2017,Retail,1, $23.99 , 0 , $23.99 
900012180,1101702,12/21/2017,Retail,1, $12.00 , 0 , $12.00 
900012180,1101860,1/12/2018,Wholesale,70, $189.00 , $37.80 ," $13,192.20 "
900012180,1101881,1/15/2018,Wholesale,3, $8.99 , $1.80 , $25.17 
900012180,1101931,1/23/2018,Wholesale,10, $69.00 , $13.80 , $676.20 
900012180,1101964,1/29/2018,Wholesale,5, $250.00 , $50.00 ," $1,200.00 "
900012180,1101996,2/4/2018,Wholesale,4, $27.50 , $5.50 , $104.50 
900012180,1102024,2/7/2018,Retail,1, $19.50 , 0 , $19.50 
900012180,1102168,3/2/2018,Retail,1, $13.99 , 0 , $13.99 
900012180,1102193,3/5/2018,Wholesale,4, $214.00 , $42.80 , $813.20 
900012180,1102244,3/12/2018,Wholesale,3, $23.99 , $4.80 , $67.17 
900012180,1102461,4/14/2018,Retail,1, $450.00 , 0 , $450.00 
900012180,1102465,4/15/2018,Retail,1, $699.00 , 0 , $699.00 
900012180,1102493,4/19/2018,Wholesale,12, $24.99 , $5.00 , $294.88 
900012180,1102519,4/22/2018,Wholesale,32, $42.99 , $8.60 ," $1,367.08 "
900012180,1102522,4/23/2018,Wholesale,12, $37.99 , $7.60 , $448.28 
900012180,1102563,4/30/2018,Retail,1, $19.50 , 0 , $19.50 
900012180,1102658,5/13/2018,Retail,1, $4.99 , 0 , $4.99 
900012180,1102682,5/15/2018,Wholesale,62, $119.00 , $23.80 ," $7,354.20 "
900012180,1102765,5/28/2018,Retail,1, $44.95 , 0 , $44.95 
900012180,1102786,5/31/2018,Wholesale,6, $23.99 , $4.80 , $139.14 
900012180,1102812,6/6/2018,Wholesale,12, $36.99 , $7.40 , $436.48 
900012180,1102830,6/8/2018,Retail,1, $9.99 , 0 , $9.99 
900012180,1102825,6/8/2018,Retail,1, $455.00 , 0 , $455.00 
900012180,1102840,6/9/2018,Wholesale,34, $23.99 , $4.80 , $810.86 
900012180,1102973,6/26/2018,Retail,1, $4.99 , 0 , $4.99 
900012180,1103151,7/18/2018,Retail,1, $16.75 , 0 , $16.75 
900012180,1103255,8/1/2018,Wholesale,8, $250.00 , $50.00 ," $1,950.00 "
900012180,1103308,8/8/2018,Wholesale,12, $42.99 , $8.60 , $507.28 
900012180,1103332,8/11/2018,Wholesale,19, $450.00 , $90.00 ," $8,460.00 "
900012180,1103486,9/1/2018,Wholesale,95, $24.99 , $5.00 ," $2,369.05 "
900012180,1103525,9/7/2018,Retail,1, $24.99 , 0 , $24.99 
900012180,1103560,9/11/2018,Retail,3, $699.00 , 0 ," $2,097.00 "
900012180,1103600,9/18/2018,Retail,1, $58.95 , 0 , $58.95 
900012180,1103630,9/23/2018,Retail,1, $225.00 , 0 , $225.00 
900012180,1103646,9/25/2018,Wholesale,6, $69.00 , $13.80 , $400.20 
900012180,1103642,9/25/2018,Wholesale,13, $14.99 , $3.00 , $191.87 
900012180,1103675,9/29/2018,Retail,1, $4.99 , 0 , $4.99 
900012180,1103684,9/30/2018,Retail,1, $34.99 , 0 , $34.99 
900012180,1103693,10/2/2018,Retail,1, $13.99 , 0 , $13.99 
900012180,1103732,10/9/2018,Retail,1, $684.00 , 0 , $684.00 
900012180,1103782,10/16/2018,Retail,1, $16.75 , 0 , $16.75 
900012180,1103826,10/23/2018,Retail,2, $214.00 , 0 , $428.00 
900012180,1103841,10/25/2018,Wholesale,11, $42.99 , $8.60 , $464.29 
900012180,1103897,11/3/2018,Retail,1, $4.99 , 0 , $4.99 
900012180,1104064,11/30/2018,Wholesale,6, $4.99 , $1.00 , $28.94 
900012180,1104073,12/1/2018,Retail,1, $8.99 , 0 , $8.99 
900012180,1104083,12/3/2018,Wholesale,16, $27.50 , $5.50 , $434.50 
900012180,1104161,12/13/2018,Retail,1, $29.99 , 0 , $29.99 
900012180,1104222,12/21/2018,Wholesale,11, $20.95 , $4.19 , $226.26 
900012180,1104359,1/8/2019,Retail,2, $119.00 , 0 , $238.00 
900012180,1104403,1/16/2019,Retail,1, $49.00 , 0 , $49.00 
900012180,1104532,2/9/2019,Retail,1, $225.00 , 0 , $225.00 
900012180,1104537,2/10/2019,Wholesale,63, $54.00 , $10.80 ," $3,391.20 "
900012180,1104632,2/23/2019,Wholesale,4, $883.00 , $176.60 ," $3,355.40 "
900012180,1104723,3/6/2019,Retail,1, $8.99 , 0 , $8.99 
900012180,1104736,3/8/2019,Wholesale,9, $37.99 , $7.60 , $334.31 
900012180,1104854,3/25/2019,Retail,1, $29.99 , 0 , $29.99 
900012180,1104863,3/27/2019,Wholesale,8, $54.00 , $10.80 , $421.20 
900012180,1104885,3/30/2019,Wholesale,7, $34.99 , $7.00 , $237.93 
900012180,1104894,3/31/2019,Retail,1, $214.00 , 0 , $214.00 
900012180,1104930,4/5/2019,Wholesale,10, $684.00 , $136.80 ," $6,703.20 "
900012180,1104941,4/6/2019,Retail,2, $214.00 , 0 , $428.00 
900012180,1104964,4/9/2019,Wholesale,10, $9.99 , $2.00 , $97.90 
900012180,1105022,4/17/2019,Wholesale,10, $8.99 , $1.80 , $88.10 
900012180,1105018,4/17/2019,Retail,2, $450.00 , 0 , $900.00 
900012180,1105044,4/21/2019,Wholesale,12, $17.50 , $3.50 , $206.50 
900012180,1105216,5/19/2019,Wholesale,10, $250.00 , $50.00 ," $2,450.00 "
900012180,1105251,5/24/2019,Retail,1, $250.00 , 0 , $250.00 
900012180,1105253,5/24/2019,Wholesale,7, $222.00 , $44.40 ," $1,509.60 "
900012180,1105379,6/10/2019,Wholesale,7, $883.00 , $176.60 ," $6,004.40 "
900012180,1105388,6/11/2019,Wholesale,12, $54.00 , $10.80 , $637.20 
900012180,1105446,6/19/2019,Retail,1, $189.00 , 0 , $189.00 
900012180,1105564,7/8/2019,Wholesale,8, $883.00 , $176.60 ," $6,887.40 "
900012180,1105662,7/23/2019,Wholesale,7, $12.00 , $2.40 , $81.60 
900012180,1105666,7/24/2019,Wholesale,10, $8.99 , $1.80 , $88.10 
900012180,1105686,7/27/2019,Wholesale,8, $16.75 , $3.35 , $130.65 
900012180,1105717,8/1/2019,Retail,1, $49.00 , 0 , $49.00 
900012180,1105808,8/15/2019,Wholesale,5, $455.00 , $91.00 ," $2,184.00 "
900012972,1101044,9/16/2017,Wholesale,18, $49.00 , $9.80 , $872.20 
900012972,1101077,9/22/2017,Wholesale,8, $450.00 , $90.00 ," $3,510.00 "
900012972,1101117,9/27/2017,Retail,1, $119.00 , 0 , $119.00 
900012972,1101142,10/2/2017,Retail,1, $19.50 , 0 , $19.50 
900012972,1101156,10/3/2017,Retail,1, $16.75 , 0 , $16.75 
900012972,1101166,10/5/2017,Wholesale,5, $49.95 , $9.99 , $239.76 
900012972,1101198,10/11/2017,Wholesale,104, $12.00 , $2.40 ," $1,245.60 "
900012972,1101227,10/14/2017,Wholesale,83, $450.00 , $90.00 ," $37,260.00 "
900012972,1101289,10/22/2017,Wholesale,26, $24.99 , $5.00 , $644.74 
900012972,1101358,11/1/2017,Retail,1, $32.95 , 0 , $32.95 
900012972,1101373,11/3/2017,Retail,2, $250.00 , 0 , $500.00 
900012972,1101374,11/3/2017,Wholesale,5, $42.99 , $8.60 , $206.35 
900012972,1101412,11/7/2017,Wholesale,8, $189.00 , $37.80 ," $1,474.20 "
900012972,1101450,11/14/2017,Retail,1, $8.99 , 0 , $8.99 
900012972,1101455,11/15/2017,Wholesale,9, $14.99 , $3.00 , $131.91 
900012972,1101501,11/24/2017,Retail,1, $34.99 , 0 , $34.99 
900012972,1101508,11/24/2017,Wholesale,20, $119.00 , $23.80 ," $2,356.20 "
900012972,1101510,11/25/2017,Retail,1, $29.99 , 0 , $29.99 
900012972,1101587,12/4/2017,Wholesale,10, $9.99 , $2.00 , $97.90 
900012972,1101597,12/6/2017,Wholesale,5, $37.99 , $7.60 , $182.35 
900012972,1101604,12/7/2017,Wholesale,3, $11.99 , $2.40 , $33.57 
900012972,1101649,12/13/2017,Retail,1, $27.50 , 0 , $27.50 
900012972,1101653,12/14/2017,Retail,1, $8.99 , 0 , $8.99 
900012972,1101660,12/14/2017,Wholesale,54, $7.99 , $1.60 , $429.86 
900012972,1101664,12/15/2017,Wholesale,9, $34.99 , $7.00 , $307.91 
900012972,1101705,12/21/2017,Wholesale,86, $189.00 , $37.80 ," $16,216.20 "
900012972,1101698,12/21/2017,Wholesale,10, $36.99 , $7.40 , $362.50 
900012972,1101757,12/28/2017,Wholesale,45, $29.99 , $6.00 ," $1,343.55 "
900012972,1101766,12/30/2017,Wholesale,9, $44.95 , $8.99 , $395.56 
900012972,1101774,1/1/2018,Wholesale,11, $12.00 , $2.40 , $129.60 
900012972,1101797,1/4/2018,Retail,1, $250.00 , 0 , $250.00 
900012972,1101814,1/6/2018,Retail,1, $899.00 , 0 , $899.00 
900012972,1101819,1/7/2018,Wholesale,6, $450.00 , $90.00 ," $2,610.00 "
900012972,1101850,1/11/2018,Retail,1, $34.99 , 0 , $34.99 
900012972,1101900,1/18/2018,Retail,1, $119.00 , 0 , $119.00 
900012972,1101896,1/18/2018,Wholesale,8, $189.00 , $37.80 ," $1,474.20 "
900012972,1101939,1/25/2018,Wholesale,8, $4.99 , $1.00 , $38.92 
900012972,1101957,1/27/2018,Wholesale,27, $58.95 , $11.79 ," $1,579.86 "
900012972,1101962,1/28/2018,Retail,4, $42.99 , 0 , $171.96 
900012972,1101967,1/30/2018,Wholesale,3, $24.95 , $4.99 , $69.86 
900012972,1101966,1/30/2018,Wholesale,13, $23.99 , $4.80 , $307.07 
900012972,1101980,2/1/2018,Wholesale,11, $399.00 , $79.80 ," $4,309.20 "
900012972,1102014,2/6/2018,Wholesale,11, $15.50 , $3.10 , $167.40 
900012972,1102069,2/15/2018,Wholesale,11, $34.99 , $7.00 , $377.89 
900012972,1102067,2/15/2018,Wholesale,8, $14.99 , $3.00 , $116.92 
900012972,1102119,2/23/2018,Wholesale,8, $13.99 , $2.80 , $109.12 
900012972,1102245,3/12/2018,Retail,1, $883.00 , 0 , $883.00 
900012972,1102252,3/13/2018,Wholesale,5, $19.99 , $4.00 , $95.95 
900012972,1102259,3/14/2018,Retail,1, $42.99 , 0 , $42.99 
900012972,1102261,3/14/2018,Wholesale,78, $119.00 , $23.80 ," $9,258.20 "
900012972,1102347,3/28/2018,Wholesale,11, $10.99 , $2.20 , $118.69 
900012972,1102367,3/31/2018,Wholesale,7, $12.00 , $2.40 , $81.60 
900012972,1102370,4/1/2018,Wholesale,6, $49.00 , $9.80 , $284.20 
900012972,1102393,4/4/2018,Retail,1, $7.99 , 0 , $7.99 
900012972,1102398,4/5/2018,Wholesale,8, $4.99 , $1.00 , $38.92 
900012972,1102508,4/21/2018,Wholesale,11, $42.99 , $8.60 , $464.29 
900012972,1102515,4/22/2018,Wholesale,12, $19.50 , $3.90 , $230.10 
900012972,1102546,4/27/2018,Wholesale,24, $24.95 , $4.99 , $593.81 
900012972,1102545,4/27/2018,Retail,1, $4.99 , 0 , $4.99 
900012972,1102574,5/2/2018,Wholesale,5, $8.99 , $1.80 , $43.15 
900012972,1102605,5/6/2018,Retail,1, $54.00 , 0 , $54.00 
900012972,1102632,5/8/2018,Retail,1, $4.99 , 0 , $4.99 
900012972,1102635,5/9/2018,Retail,1, $12.00 , 0 , $12.00 
900012972,1102637,5/9/2018,Wholesale,6, $250.00 , $50.00 ," $1,450.00 "
900012972,1102815,6/6/2018,Wholesale,7, $44.95 , $8.99 , $305.66 
900012972,1102819,6/7/2018,Wholesale,7, $89.00 , $17.80 , $605.20 
900012972,1102838,6/9/2018,Retail,1, $13.99 , 0 , $13.99 
900012972,1102839,6/9/2018,Wholesale,9, $179.00 , $35.80 ," $1,575.20 "
900012972,1102860,6/12/2018,Retail,2, $179.00 , 0 , $358.00 
900012972,1102870,6/13/2018,Wholesale,86, $27.50 , $5.50 ," $2,359.50 "
900012972,1102871,6/14/2018,Wholesale,6, $7.99 , $1.60 , $46.34 
900012972,1102991,6/29/2018,Wholesale,12, $69.00 , $13.80 , $814.20 
900012972,1103023,7/3/2018,Retail,1, $7.99 , 0 , $7.99 
900012972,1103107,7/13/2018,Retail,1, $395.00 , 0 , $395.00 
900012972,1103109,7/14/2018,Wholesale,11, $16.99 , $3.40 , $183.49 
900012972,1103113,7/14/2018,Retail,2, $189.00 , 0 , $378.00 
900012972,1103125,7/16/2018,Wholesale,6, $167.00 , $33.40 , $968.60 
900012972,1103187,7/23/2018,Retail,1, $17.50 , 0 , $17.50 
900012972,1103189,7/24/2018,Retail,1, $12.00 , 0 , $12.00 
900012972,1103198,7/25/2018,Wholesale,8, $225.00 , $45.00 ," $1,755.00 "
900012972,1103215,7/27/2018,Wholesale,5, $16.75 , $3.35 , $80.40 
900012972,1103263,8/2/2018,Retail,1, $179.00 , 0 , $179.00 
900012972,1103324,8/11/2018,Retail,2, $189.00 , 0 , $378.00 
900012972,1103325,8/11/2018,Wholesale,8, $549.00 , $109.80 ," $4,282.20 "
900012972,1103330,8/11/2018,Wholesale,7, $11.99 , $2.40 , $81.53 
900012972,1103354,8/14/2018,Wholesale,5, $179.00 , $35.80 , $859.20 
900012972,1103362,8/15/2018,Retail,3, $58.95 , 0 , $176.85 
900012972,1103384,8/18/2018,Retail,1, $16.99 , 0 , $16.99 
900012972,1103389,8/19/2018,Retail,1, $167.00 , 0 , $167.00 
900012972,1103392,8/20/2018,Retail,1, $189.00 , 0 , $189.00 
900012972,1103410,8/21/2018,Wholesale,77, $189.00 , $37.80 ," $14,515.20 "
900012972,1103411,8/22/2018,Retail,1, $27.50 , 0 , $27.50 
900012972,1103476,8/30/2018,Wholesale,13, $24.95 , $4.99 , $319.36 
900012972,1103484,9/1/2018,Wholesale,12, $10.99 , $2.20 , $129.68 
900012972,1103530,9/7/2018,Retail,1, $14.99 , 0 , $14.99 
900012972,1103535,9/8/2018,Wholesale,5, $7.99 , $1.60 , $38.35 
900012972,1103613,9/20/2018,Wholesale,9, $89.00 , $17.80 , $783.20 
900012972,1103624,9/23/2018,Wholesale,13, $34.99 , $7.00 , $447.87 
900012972,1103658,9/27/2018,Wholesale,4, $14.99 , $3.00 , $56.96 
900012972,1103674,9/29/2018,Wholesale,11, $883.00 , $176.60 ," $9,536.40 "
900012972,1103677,9/29/2018,Wholesale,69, $42.99 , $8.60 ," $2,957.71 "
900012972,1103696,10/3/2018,Retail,1, $16.75 , 0 , $16.75 
900012972,1103703,10/3/2018,Wholesale,7, $24.99 , $5.00 , $169.93 
900012972,1103745,10/11/2018,Wholesale,7, $27.50 , $5.50 , $187.00 
900012972,1103751,10/12/2018,Retail,1, $699.00 , 0 , $699.00 
900012972,1103794,10/18/2018,Retail,1, $24.99 , 0 , $24.99 
900012972,1103821,10/22/2018,Retail,1, $36.99 , 0 , $36.99 
900012972,1103850,10/26/2018,Wholesale,10, $599.00 , $119.80 ," $5,870.20 "
900012972,1103853,10/27/2018,Wholesale,5, $44.95 , $8.99 , $215.76 
900012972,1103873,10/30/2018,Wholesale,5, $29.99 , $6.00 , $143.95 
900012972,1103879,10/31/2018,Wholesale,4, $12.99 , $2.60 , $49.36 
900012972,1103903,11/4/2018,Retail,1, $699.00 , 0 , $699.00 
900012972,1103901,11/4/2018,Wholesale,7, $4.99 , $1.00 , $33.93 
900012972,1103943,11/11/2018,Wholesale,10, $49.00 , $9.80 , $480.20 
900012972,1103955,11/12/2018,Retail,1, $13.99 , 0 , $13.99 
900012972,1104001,11/18/2018,Wholesale,11, $24.99 , $5.00 , $269.89 
900012972,1104010,11/19/2018,Retail,1, $8.99 , 0 , $8.99 
900012972,1104087,12/4/2018,Wholesale,10, $36.99 , $7.40 , $362.50 
900012972,1104164,12/13/2018,Wholesale,43, $9.99 , $2.00 , $427.57 
900012972,1104190,12/17/2018,Retail,1, $27.50 , 0 , $27.50 
900012972,1104195,12/18/2018,Wholesale,7, $42.99 , $8.60 , $292.33 
900012972,1104215,12/20/2018,Wholesale,42, $119.00 , $23.80 ," $4,974.20 "
900012972,1104261,12/26/2018,Wholesale,12, $14.99 , $3.00 , $176.88 
900012972,1104283,12/28/2018,Wholesale,5, $13.99 , $2.80 , $67.15 
900012972,1104349,1/6/2019,Retail,1, $24.95 , 0 , $24.95 
900012972,1104360,1/8/2019,Wholesale,5, $58.95 , $11.79 , $282.96 
900012972,1104365,1/9/2019,Retail,1, $49.95 , 0 , $49.95 
900012972,1104405,1/17/2019,Retail,4, $250.00 , 0 ," $1,000.00 "
900012972,1104488,2/1/2019,Wholesale,73, $399.00 , $79.80 ," $29,047.20 "
900012972,1104504,2/4/2019,Wholesale,12, $14.99 , $3.00 , $176.88 
900012972,1104512,2/6/2019,Wholesale,3, $189.00 , $37.80 , $529.20 
900012972,1104521,2/7/2019,Wholesale,3, $214.00 , $42.80 , $599.20 
900012972,1104528,2/8/2019,Retail,1, $15.50 , 0 , $15.50 
900012972,1104543,2/11/2019,Retail,1, $23.99 , 0 , $23.99 
900012972,1104563,2/14/2019,Retail,1, $49.95 , 0 , $49.95 
900012972,1104598,2/18/2019,Retail,1, $42.99 , 0 , $42.99 
900012972,1104634,2/23/2019,Retail,1, $450.00 , 0 , $450.00 
900012972,1104668,2/27/2019,Retail,12, $189.00 , 0 ," $2,268.00 "
900012972,1104675,2/28/2019,Wholesale,10, $8.99 , $1.80 , $88.10 
900012972,1104705,3/3/2019,Wholesale,9, $12.00 , $2.40 , $105.60 
900012972,1104713,3/4/2019,Wholesale,8, $32.95 , $6.59 , $257.01 
900012972,1104960,4/9/2019,Retail,3, $44.95 , 0 , $134.85 
900012972,1105078,4/26/2019,Wholesale,9, $214.00 , $42.80 ," $1,883.20 "
900012972,1105084,4/27/2019,Wholesale,6, $250.00 , $50.00 ," $1,450.00 "
900012972,1105094,4/28/2019,Wholesale,1, $14.99 , $3.00 , $11.99 
900012972,1105111,5/2/2019,Retail,1, $12.00 , 0 , $12.00 
900012972,1105145,5/6/2019,Retail,1, $14.99 , 0 , $14.99 
900012972,1105148,5/7/2019,Retail,1, $42.99 , 0 , $42.99 
900012972,1105156,5/8/2019,Wholesale,13, $23.99 , $4.80 , $307.07 
900012972,1105207,5/18/2019,Wholesale,5, $17.50 , $3.50 , $84.00 
900012972,1105217,5/19/2019,Retail,1, $222.00 , 0 , $222.00 
900012972,1105228,5/21/2019,Wholesale,6, $23.99 , $4.80 , $139.14 
900012972,1105243,5/23/2019,Wholesale,10, $16.75 , $3.35 , $164.15 
900012972,1105291,5/29/2019,Retail,1, $29.99 , 0 , $29.99 
900012972,1105331,6/3/2019,Wholesale,1, $32.95 , $6.59 , $26.36 
900012972,1105329,6/3/2019,Wholesale,10, $189.00 , $37.80 ," $1,852.20 "
900012972,1105402,6/13/2019,Wholesale,12, $250.00 , $50.00 ," $2,950.00 "
900012972,1105434,6/18/2019,Wholesale,4, $89.00 , $17.80 , $338.20 
900012972,1105513,6/29/2019,Retail,1, $12.00 , 0 , $12.00 
900012972,1105546,7/5/2019,Wholesale,9, $19.50 , $3.90 , $171.60 
900012972,1105577,7/10/2019,Retail,2, $450.00 , 0 , $900.00 
900012972,1105631,7/18/2019,Wholesale,8, $245.00 , $49.00 ," $1,911.00 "
900012972,1105645,7/20/2019,Wholesale,11, $499.00 , $99.80 ," $5,389.20 "
900012972,1105678,7/25/2019,Wholesale,31, $455.00 , $91.00 ," $14,014.00 "
900012972,1105692,7/29/2019,Wholesale,9, $89.00 , $17.80 , $783.20 
900012972,1105731,8/3/2019,Wholesale,25, $499.00 , $99.80 ," $12,375.20 "
900012972,1105742,8/6/2019,Retail,1, $19.99 , 0 , $19.99 
900012972,1105774,8/10/2019,Wholesale,3, $23.99 , $4.80 , $67.17 
900012972,1105804,8/14/2019,Wholesale,6, $19.99 , $4.00 , $115.94 
900012972,1105831,8/18/2019,Retail,1, $250.00 , 0 , $250.00 
900012972,1105835,8/19/2019,Retail,4, $245.00 , 0 , $980.00 
900012972,1105841,8/19/2019,Wholesale,13, $89.00 , $17.80 ," $1,139.20 "
900012972,1105867,8/23/2019,Retail,1, $16.75 , 0 , $16.75 
900012260,1101162,10/4/2017,Retail,1, $49.00 , 0 , $49.00 
900012260,1101334,10/28/2017,Wholesale,11, $225.00 , $45.00 ," $2,430.00 "
900012260,1101376,11/3/2017,Retail,1, $883.00 , 0 , $883.00 
900012260,1101433,11/11/2017,Wholesale,10, $8.99 , $1.80 , $88.10 
900012260,1101610,12/8/2017,Retail,1, $49.00 , 0 , $49.00 
900012260,1101710,12/22/2017,Wholesale,12, $399.00 , $79.80 ," $4,708.20 "
900012260,1101729,12/25/2017,Wholesale,8, $189.00 , $37.80 ," $1,474.20 "
900012260,1101759,12/29/2017,Wholesale,12, $69.00 , $13.80 , $814.20 
900012260,1101778,1/2/2018,Wholesale,10, $245.00 , $49.00 ," $2,401.00 "
900012260,1101842,1/9/2018,Retail,2, $89.00 , 0 , $178.00 
900012260,1102220,3/9/2018,Wholesale,6, $24.99 , $5.00 , $144.94 
900012260,1102237,3/10/2018,Retail,1, $42.99 , 0 , $42.99 
900012260,1102349,3/29/2018,Retail,1, $189.00 , 0 , $189.00 
900012260,1102355,3/30/2018,Wholesale,11, $225.00 , $45.00 ," $2,430.00 "
900012260,1102471,4/15/2018,Retail,31, $19.50 , 0 , $604.50 
900012260,1102517,4/22/2018,Retail,1, $899.00 , 0 , $899.00 
900012260,1102760,5/27/2018,Wholesale,4, $214.00 , $42.80 , $813.20 
900012260,1102843,6/10/2018,Wholesale,8, $27.50 , $5.50 , $214.50 
900012260,1102842,6/10/2018,Wholesale,1, $12.00 , $2.40 , $9.60 
900012260,1102868,6/13/2018,Wholesale,6, $4.99 , $1.00 , $28.94 
900012260,1102961,6/24/2018,Retail,2, $250.00 , 0 , $500.00 
900012260,1103055,7/7/2018,Wholesale,5, $599.00 , $119.80 ," $2,875.20 "
900012260,1103186,7/23/2018,Wholesale,11, $29.99 , $6.00 , $323.89 
900012260,1103190,7/24/2018,Wholesale,8, $4.99 , $1.00 , $38.92 
900012260,1103383,8/18/2018,Wholesale,13, $14.99 , $3.00 , $191.87 
900012260,1103417,8/23/2018,Wholesale,4, $24.99 , $5.00 , $94.96 
900012260,1103523,9/7/2018,Wholesale,6, $214.00 , $42.80 ," $1,241.20 "
900012260,1103544,9/9/2018,Retail,1, $54.00 , 0 , $54.00 
900012260,1103776,10/15/2018,Wholesale,96, $24.99 , $5.00 ," $2,394.04 "
900012260,1103935,11/10/2018,Retail,1, $49.00 , 0 , $49.00 
900012260,1103982,11/16/2018,Wholesale,11, $8.99 , $1.80 , $97.09 
900012260,1103999,11/18/2018,Wholesale,11, $24.99 , $5.00 , $269.89 
900012260,1104024,11/22/2018,Wholesale,8, $16.75 , $3.35 , $130.65 
900012260,1104084,12/3/2018,Retail,1, $4.99 , 0 , $4.99 
900012260,1104085,12/4/2018,Wholesale,10, $29.99 , $6.00 , $293.90 
900012260,1104305,12/31/2018,Wholesale,7, $7.99 , $1.60 , $54.33 
900012260,1104346,1/6/2019,Retail,1, $42.99 , 0 , $42.99 
900012260,1104418,1/19/2019,Wholesale,6, $549.00 , $109.80 ," $3,184.20 "
900012260,1104459,1/26/2019,Retail,1, $24.95 , 0 , $24.95 
900012260,1104465,1/27/2019,Wholesale,3, $69.00 , $13.80 , $193.20 
900012260,1104533,2/10/2019,Wholesale,7, $8.99 , $1.80 , $61.13 
900012260,1104801,3/17/2019,Retail,1, $16.99 , 0 , $16.99 
900012260,1104906,4/2/2019,Wholesale,5, $19.50 , $3.90 , $93.60 
900012260,1104967,4/10/2019,Wholesale,6, $32.95 , $6.59 , $191.11 
900012260,1105003,4/14/2019,Retail,1, $599.00 , 0 , $599.00 
900012260,1105159,5/8/2019,Retail,2, $189.00 , 0 , $378.00 
900012260,1105313,5/31/2019,Retail,1, $8.99 , 0 , $8.99 
900012260,1105424,6/16/2019,Wholesale,10, $250.00 , $50.00 ," $2,450.00 "
900012260,1105423,6/16/2019,Retail,1, $58.95 , 0 , $58.95 
900012260,1105556,7/7/2019,Wholesale,9, $24.99 , $5.00 , $219.91 
900012260,1105671,7/24/2019,Wholesale,8, $684.00 , $136.80 ," $5,335.20 "
900012260,1105727,8/2/2019,Retail,1, $189.00 , 0 , $189.00 
900012260,1105864,8/23/2019,Wholesale,6, $37.99 , $7.60 , $220.34 
900019833,1100977,9/7/2017,Retail,1, $14.99 , 0 , $14.99 
900019833,1100996,9/11/2017,Wholesale,6, $8.99 , $1.80 , $52.14 
900019833,1101008,9/12/2017,Retail,1, $13.99 , 0 , $13.99 
900019833,1101099,9/25/2017,Retail,1, $19.99 , 0 , $19.99 
900019833,1101139,10/1/2017,Retail,1, $23.99 , 0 , $23.99 
900019833,1101190,10/10/2017,Wholesale,54, $29.99 , $6.00 ," $1,613.46 "
900019833,1101257,10/19/2017,Wholesale,10, $19.99 , $4.00 , $195.90 
900019833,1101283,10/22/2017,Wholesale,3, $19.99 , $4.00 , $55.97 
900019833,1101303,10/24/2017,Wholesale,12, $8.99 , $1.80 , $106.08 
900019833,1101318,10/26/2017,Wholesale,9, $699.00 , $139.80 ," $6,151.20 "
900019833,1101419,11/8/2017,Retail,1, $9.99 , 0 , $9.99 
900019833,1101457,11/15/2017,Retail,1, $7.99 , 0 , $7.99 
900019833,1101488,11/21/2017,Wholesale,11, $49.00 , $9.80 , $529.20 
900019833,1101542,11/30/2017,Retail,1, $24.95 , 0 , $24.95 
900019833,1101557,12/1/2017,Retail,1, $19.99 , 0 , $19.99 
900019833,1101577,12/3/2017,Retail,1, $29.99 , 0 , $29.99 
900019833,1101727,12/25/2017,Wholesale,10, $69.00 , $13.80 , $676.20 
900019833,1101747,12/27/2017,Retail,1, $17.50 , 0 , $17.50 
900019833,1101750,12/27/2017,Wholesale,44, $17.50 , $3.50 , $766.50 
900019833,1101770,12/31/2017,Retail,1, $119.00 , 0 , $119.00 
900019833,1101829,1/8/2018,Wholesale,8, $399.00 , $79.80 ," $3,112.20 "
900019833,1101886,1/16/2018,Wholesale,10, $189.00 , $37.80 ," $1,852.20 "
900019833,1101959,1/28/2018,Retail,1, $455.00 , 0 , $455.00 
900019833,1102030,2/8/2018,Wholesale,95, $4.99 , $1.00 , $473.05 
900019833,1102045,2/11/2018,Retail,1, $23.99 , 0 , $23.99 
900019833,1102082,2/16/2018,Retail,109, $23.99 , 0 ," $2,614.91 "
900019833,1102092,2/19/2018,Retail,1, $250.00 , 0 , $250.00 
900019833,1102134,2/25/2018,Retail,1, $19.50 , 0 , $19.50 
900019833,1102154,2/28/2018,Wholesale,10, $225.00 , $45.00 ," $2,205.00 "
900019833,1102162,3/1/2018,Wholesale,12, $27.50 , $5.50 , $324.50 
900019833,1102172,3/2/2018,Retail,1, $10.99 , 0 , $10.99 
900019833,1102182,3/4/2018,Wholesale,6, $399.00 , $79.80 ," $2,314.20 "
